image_cue_1,image_cue_2,image_cue_3,image_target_1,image_target_2,image_target_3,targetStart,startTime,endTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textStart.started,textStart.stopped,keyStart.keys,keyStart.rt,keyStart.started,keyStart.stopped,imageTrailBefore_1.started,imageTrailBefore_1.stopped,imageTrialBefore_2.started,imageTrialBefore_2.stopped,imageTrialBefore_3.started,imageTrialBefore_3.stopped,imageTrialCue_1.started,imageTrialCue_1.stopped,imageTrialCue_2.started,imageTrialCue_2.stopped,imageTrialCue_3.started,imageTrialCue_3.stopped,TrialSceenTargetStart,TrialSceenTargetEnd,imageTrialTarget_1.started,imageTrialTarget_1.stopped,imageTrialTarget_2.started,imageTrialTarget_2.stopped,imageTrialTarget_3.started,imageTrialTarget_3.stopped,keyResponse.keys,keyResponse.rt,keyResponse.started,keyResponse.stopped,textBlank500.started,textBlank500.stopped,textEndSceen.started,textEndSceen.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,38,38,95,,,,,,,,,,,,,110.1902583159972,None,110.1902583159972,None,110.1902583159972,None,111.1986068621045,None,111.1986068621045,None,111.1986068621045,None,0.5,0.65,111.40703700110316,111.58979700808413,111.40703700110316,111.58979700808413,111.40703700110316,111.58979700808413,space,0.18696537497453392,111.40703700110316,None,111.606658470002,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,39,39,100,,,,,,,,,,,,,112.10708686208818,None,112.10708686208818,None,112.10708686208818,None,113.11953336710576,None,113.11953336710576,None,113.11953336710576,None,0.5,0.65,113.35664693103172,113.42378458601888,113.35664693103172,113.42378458601888,113.35664693103172,113.42378458601888,space,0.17118590394966304,113.35664693103172,None,113.54137651005294,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,40,40,6,,,,,,,,,,,,,114.05706175602973,None,114.05706175602973,None,114.05706175602973,None,115.07085436000489,None,115.07085436000489,None,115.07085436000489,None,0.05,0.2,115.23114685504697,None,115.23114685504697,None,115.23114685504697,None,space,0.19684236601460725,115.23114685504697,None,115.4407706920756,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,41,41,74,,,,,,,,,,,,,115.94040447601583,None,115.94040447601583,None,115.94040447601583,None,116.94815985509194,None,116.94815985509194,None,116.94815985509194,None,0.1,0.25,117.20708845509216,117.30695845501032,117.20708845509216,117.30695845501032,117.20708845509216,117.30695845501032,space,0.28797199903056026,117.20708845509216,None,117.50810288405046,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,42,42,81,,,,,,,,,,,,,118.02361818100326,None,118.02361818100326,None,118.02361818100326,None,119.03748762409668,None,119.03748762409668,None,119.03748762409668,None,0.1,0.25,119.22343071608339,119.32362807902973,119.22343071608339,119.32362807902973,119.22343071608339,119.32362807902973,space,0.17113439098466188,119.22343071608339,None,119.408349268022,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,43,43,36,,,,,,,,,,,,,119.92362698202487,None,119.92362698202487,None,119.92362698202487,None,120.93186086206697,None,120.93186086206697,None,120.93186086206697,None,0.1,0.25,121.15658438904211,121.22361185599584,121.15658438904211,121.22361185599584,121.15658438904211,121.22361185599584,space,0.18780551000963897,121.15658438904211,None,121.35820603708271,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,44,44,2,,,,,,,,,,,,,121.87379497906659,None,121.87379497906659,None,121.87379497906659,None,122.88749307999387,None,122.88749307999387,None,122.88749307999387,None,0.1,0.25,123.05978414602578,None,123.05978414602578,None,123.05978414602578,None,space,0.1848055950831622,123.05978414602578,None,123.25792634405661,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,45,45,99,,,,,,,,,,,,,123.77363344002515,None,123.77363344002515,None,123.77363344002515,None,124.78941776405554,None,124.78941776405554,None,124.78941776405554,None,0.5,0.65,125.00680476706475,125.10706445004325,125.00680476706475,125.10706445004325,125.00680476706475,125.10706445004325,space,0.2377556599676609,125.00680476706475,None,125.25849684304558,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,46,46,76,,,,,,,,,,,,,125.77377254900057,None,125.77377254900057,None,125.77377254900057,None,126.78178910107818,None,126.78178910107818,None,126.78178910107818,None,0.0,0.15,126.94536100002006,127.14026002609171,126.94536100002006,127.14026002609171,126.94536100002006,127.14026002609171,space,0.23106765502598137,126.94536100002006,None,127.18884313909803,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,47,47,54,,,,,,,,,,,,,127.6923745230306,None,127.6923745230306,None,127.6923745230306,None,128.70028262608685,None,128.70028262608685,None,128.70028262608685,None,0.0,0.15,128.89616095507517,129.07546963810455,128.89616095507517,129.07546963810455,128.89616095507517,129.07546963810455,space,0.3162323469296098,128.89616095507517,None,129.22653831006028,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,48,48,66,,,,,,,,,,,,,129.74128227704205,None,129.74128227704205,None,129.74128227704205,None,130.7540993820876,None,130.7540993820876,None,130.7540993820876,None,0.0,0.15,130.90473129006568,131.04097423399799,130.90473129006568,131.04097423399799,130.90473129006568,131.04097423399799,space,0.22381996898911893,130.90473129006568,None,131.14274995110463,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,49,49,114,,,,,,,,,,,,,131.65760217804927,None,131.65760217804927,None,131.65760217804927,None,132.66293768200558,None,132.66293768200558,None,132.66293768200558,None,0.5,0.65,132.8432279410772,132.97350766905583,132.8432279410772,132.97350766905583,132.8432279410772,132.97350766905583,space,0.25127365707885474,132.8432279410772,None,133.10837073402945,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,50,50,72,,,,,,,,,,,,,133.62232421408407,None,133.62232421408407,None,133.62232421408407,None,134.62880465004127,None,134.62880465004127,None,134.62880465004127,None,0.0,0.15,134.8226718220394,134.95676444401033,134.8226718220394,134.95676444401033,134.8226718220394,134.95676444401033,space,0.1702965529402718,134.8226718220394,None,135.0053627541056,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,51,51,108,,,,,,,,,,,,,135.5067327740835,None,135.5067327740835,None,135.5067327740835,None,136.5220770650776,None,136.5220770650776,None,136.5220770650776,None,0.1,0.25,136.72334871604107,None,136.72334871604107,None,136.72334871604107,None,space,0.11850749398581684,136.72334871604107,None,136.8564708350459,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,52,52,69,,,,,,,,,,,,,137.35682092502248,None,137.35682092502248,None,137.35682092502248,None,138.37091949000023,None,138.37091949000023,None,138.37091949000023,None,0.3,0.44999999999999996,138.60660159704275,138.84023222408723,138.60660159704275,138.84023222408723,138.60660159704275,138.84023222408723,space,0.2546525839716196,138.60660159704275,None,138.87497798609547,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,53,53,1,,,,,,,,,,,,,139.39022075000685,None,139.39022075000685,None,139.39022075000685,None,140.40554773202166,None,140.40554773202166,None,140.40554773202166,None,0.2,0.35,140.62297018407844,140.72340771206655,140.62297018407844,140.72340771206655,140.62297018407844,140.72340771206655,space,0.20458024297840893,140.62297018407844,None,140.8408472361043,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,54,54,32,,,,,,,,,,,,,141.34013863105793,None,141.34013863105793,None,141.34013863105793,None,142.35340645699762,None,142.35340645699762,None,142.35340645699762,None,0.1,0.25,142.5568594870856,142.65698189102113,142.5568594870856,142.65698189102113,142.5568594870856,142.65698189102113,space,0.12099559395574033,142.5568594870856,None,142.69174457900226,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,55,55,35,,,,,,,,,,,,,143.20676665008068,None,143.20676665008068,None,143.20676665008068,None,144.21482407103758,None,144.21482407103758,None,144.21482407103758,None,0.3,0.44999999999999996,144.4064626900945,144.50661636702716,144.4064626900945,144.50661636702716,144.4064626900945,144.50661636702716,space,0.12087245495058596,144.4064626900945,None,144.54115818801802,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.05,0.2,0,56,56,27,,,,,,,,,,,,,145.056557825068,None,145.056557825068,None,145.056557825068,None,146.07087051600683,None,146.07087051600683,None,146.07087051600683,None,0.0,0.15,146.24451444100123,146.40663789899554,146.24451444100123,146.40663789899554,146.24451444100123,146.40663789899554,space,0.1663253449369222,146.24451444100123,None,146.42578166909516,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,57,57,43,,,,,,,,,,,,,146.93992377608083,None,146.93992377608083,None,146.93992377608083,None,147.95408012904227,None,147.95408012904227,None,147.95408012904227,None,0.1,0.25,148.1564525270369,None,148.1564525270369,None,148.1564525270369,None,space,0.13764928502496332,148.1564525270369,None,148.3081131920917,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,58,58,29,,,,,,,,,,,,,148.8234784010565,None,148.8234784010565,None,148.8234784010565,None,149.83776924409904,None,149.83776924409904,None,149.83776924409904,None,0.2,0.35,150.02376723801717,None,150.02376723801717,None,150.02376723801717,None,space,0.1206446000142023,150.02376723801717,None,150.15790323505644,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,59,59,53,,,,,,,,,,,,,150.67343145806808,None,150.67343145806808,None,150.67343145806808,None,151.68146953510586,None,151.68146953510586,None,151.68146953510586,None,0.1,0.25,151.889714891091,152.00678097410128,151.889714891091,152.00678097410128,151.889714891091,152.00678097410128,space,0.18878467101603746,151.889714891091,None,152.09063160803635,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,60,60,62,,,,,,,,,,,,,152.5899493950419,None,152.5899493950419,None,152.5899493950419,None,153.60465792100877,None,153.60465792100877,None,153.60465792100877,None,0.5,0.65,153.8560659600189,153.9073710720986,153.8560659600189,153.9073710720986,153.8560659600189,153.9073710720986,space,0.0551166629884392,153.8560659600189,None,153.9249680080684,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,61,61,45,,,,,,,,,,,,,154.44007193099242,None,154.44007193099242,None,154.44007193099242,None,155.45449498202652,None,155.45449498202652,None,155.45449498202652,None,0.0,0.15,155.60300021909643,155.75675012206193,155.60300021909643,155.75675012206193,155.60300021909643,155.75675012206193,space,0.19407591607887298,155.60300021909643,None,155.8136134420056,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,62,62,63,,,,,,,,,,,,,156.32448723900598,None,156.32448723900598,None,156.32448723900598,None,157.34052670409437,None,157.34052670409437,None,157.34052670409437,None,0.0,0.15,157.55752951209433,None,157.55752951209433,None,157.55752951209433,None,space,0.12088002590462565,157.55752951209433,None,157.69249492802192,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,63,63,58,,,,,,,,,,,,,158.20756284508388,None,158.20756284508388,None,158.20756284508388,None,159.2213103841059,None,159.2213103841059,None,159.2213103841059,None,0.5,0.65,159.36556999210734,159.50725898204837,159.36556999210734,159.50725898204837,159.36556999210734,159.50725898204837,space,0.19222651899326593,159.36556999210734,None,159.57368271704763,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,64,64,5,,,,,,,,,,,,,160.0738619840704,None,160.0738619840704,None,160.0738619840704,None,161.08699592307676,None,161.08699592307676,None,161.08699592307676,None,0.05,0.2,161.2533351239981,None,161.2533351239981,None,161.2533351239981,None,space,0.0183003960410133,161.2533351239981,None,161.28254646703135,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,65,65,80,,,,,,,,,,,,,161.79048608907033,None,161.79048608907033,None,161.79048608907033,None,162.8034745240584,None,162.8034745240584,None,162.8034745240584,None,0.2,0.35,162.95223206910305,None,162.95223206910305,None,162.95223206910305,None,space,0.19046416296623647,162.95223206910305,None,163.15512270701583,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,66,66,92,,,,,,,,,,,,,163.65559064305853,None,163.65559064305853,None,163.65559064305853,None,164.66497854702175,None,164.66497854702175,None,164.66497854702175,None,0.3,0.44999999999999996,164.90556203201413,None,164.90556203201413,None,164.90556203201413,None,space,0.07134052598848939,164.90556203201413,None,164.99005060002673,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.2,0.35,0,67,67,67,,,,,,,,,,,,,165.48969231406227,None,165.48969231406227,None,165.48969231406227,None,166.50374451105017,None,166.50374451105017,None,166.50374451105017,None,0.05,0.2,166.67751904809847,None,166.67751904809847,None,166.67751904809847,None,space,0.08231285703368485,166.67751904809847,None,166.7738380500814,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,68,68,61,,,,,,,,,,,,,167.28964776406065,None,167.28964776406065,None,167.28964776406065,None,168.30408913700376,None,168.30408913700376,None,168.30408913700376,None,0.0,0.15,168.47476797108538,168.70580085599795,168.47476797108538,168.70580085599795,168.47476797108538,168.70580085599795,space,0.23520137497689575,168.47476797108538,None,168.72364304109942,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,69,69,115,,,,,,,,,,,,,169.22297584300395,None,169.22297584300395,None,169.22297584300395,None,170.23120145103894,None,170.23120145103894,None,170.23120145103894,None,0.2,0.35,170.43921407009475,170.60625676903874,170.43921407009475,170.60625676903874,170.43921407009475,170.60625676903874,space,0.18799094203859568,170.43921407009475,None,170.64007314306218,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,70,70,70,,,,,,,,,,,,,171.13965362205636,None,171.13965362205636,None,171.13965362205636,None,172.1524078170769,None,172.1524078170769,None,172.1524078170769,None,0.2,0.35,172.31937686400488,None,172.31937686400488,None,172.31937686400488,None,space,0.12478856497909874,172.31937686400488,None,172.45825631706975,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,71,71,105,,,,,,,,,,,,,172.97303590504453,None,172.97303590504453,None,172.97303590504453,None,173.9868751351023,None,173.9868751351023,None,173.9868751351023,None,0.05,0.2,174.13551523303613,174.3226712930482,174.13551523303613,174.3226712930482,174.13551523303613,174.3226712930482,space,0.27605139394290745,174.13551523303613,None,174.42473841202445,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,72,72,60,,,,,,,,,,,,,174.93947966804262,None,174.93947966804262,None,174.93947966804262,None,175.95325149409473,None,175.95325149409473,None,175.95325149409473,None,0.3,0.44999999999999996,176.17231242009439,176.3228157859994,176.17231242009439,176.3228157859994,176.17231242009439,176.3228157859994,space,0.23380057199392468,176.17231242009439,None,176.42214775900356,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,73,73,39,,,,,,,,,,,,,176.9231767799938,None,176.9231767799938,None,176.9231767799938,None,177.9357995800674,None,177.9357995800674,None,177.9357995800674,None,0.5,0.65,178.15591263200622,178.3226192489965,178.15591263200622,178.3226192489965,178.15591263200622,178.3226192489965,space,0.2045345950173214,178.15591263200622,None,178.37344911100809,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,74,74,33,,,,,,,,,,,,,178.88944541208912,None,178.88944541208912,None,178.88944541208912,None,179.8977578120539,None,179.8977578120539,None,179.8977578120539,None,0.5,0.65,180.0522809480317,None,180.0522809480317,None,180.0522809480317,None,space,0.20827098505105823,180.0522809480317,None,180.2736950890394,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,75,75,55,,,,,,,,,,,,,180.78947606205475,None,180.78947606205475,None,180.78947606205475,None,181.79746225907002,None,181.79746225907002,None,181.79746225907002,None,0.1,0.25,181.9613425170537,None,181.9613425170537,None,181.9613425170537,None,space,0.21486812096554786,181.9613425170537,None,182.18908334209118,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,76,76,26,,,,,,,,,,,,,182.68948583304882,None,182.68948583304882,None,182.68948583304882,None,183.7061099091079,None,183.7061099091079,None,183.7061099091079,None,0.2,0.35,183.88252053409815,None,183.88252053409815,None,183.88252053409815,None,space,0.07816000503953546,183.88252053409815,None,183.9746624120744,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,77,77,31,,,,,,,,,,,,,184.4901937081013,None,184.4901937081013,None,184.4901937081013,None,185.50319183210377,None,185.50319183210377,None,185.50319183210377,None,0.1,0.25,185.72338979004417,None,185.72338979004417,None,185.72338979004417,None,space,0.05104091903194785,185.72338979004417,None,185.78989785409067,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,78,78,106,,,,,,,,,,,,,186.29015105508734,None,186.29015105508734,None,186.29015105508734,None,187.30302093399223,None,187.30302093399223,None,187.30302093399223,None,0.1,0.25,187.55671784607694,None,187.55671784607694,None,187.55671784607694,None,space,0.03741401503793895,187.55671784607694,None,187.6079394260887,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,79,79,109,,,,,,,,,,,,,188.1234837929951,None,188.1234837929951,None,188.1234837929951,None,189.1382409700891,None,189.1382409700891,None,189.1382409700891,None,0.5,0.65,189.28256169205997,None,189.28256169205997,None,189.28256169205997,None,space,0.1080032919999212,189.28256169205997,None,189.40646551409736,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,80,80,23,,,,,,,,,,,,,189.90605271200184,None,189.90605271200184,None,189.90605271200184,None,190.91977321205195,None,190.91977321205195,None,190.91977321205195,None,0.0,0.15,191.0853239990538,None,191.0853239990538,None,191.0853239990538,None,space,0.04154458804987371,191.0853239990538,None,191.14055674301926,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,81,81,75,,,,,,,,,,,,,191.6559463890735,None,191.6559463890735,None,191.6559463890735,None,192.66181726602372,None,192.66181726602372,None,192.66181726602372,None,0.0,0.15,192.85545079002623,None,192.85545079002623,None,192.85545079002623,None,space,0.20400968205649406,192.85545079002623,None,193.07184558501467,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,82,82,71,,,,,,,,,,,,,193.5725791080622,None,193.5725791080622,None,193.5725791080622,None,194.58543155202642,None,194.58543155202642,None,194.58543155202642,None,0.5,0.65,194.76046258409042,None,194.76046258409042,None,194.76046258409042,None,space,0.06543177494313568,194.76046258409042,None,194.83872021501884,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,83,83,10,,,,,,,,,,,,,195.33927406801376,None,195.33927406801376,None,195.33927406801376,None,196.35243668104522,None,196.35243668104522,None,196.35243668104522,None,0.5,0.65,196.51865281001665,196.70591562706977,196.51865281001665,196.70591562706977,196.51865281001665,196.70591562706977,space,0.19142494595143944,196.51865281001665,None,196.723091827007,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,84,84,3,,,,,,,,,,,,,197.22259020607453,None,197.22259020607453,None,197.22259020607453,None,198.2368160430342,None,198.2368160430342,None,198.2368160430342,None,0.2,0.35,198.43883822101634,None,198.43883822101634,None,198.43883822101634,None,space,0.0540476479800418,198.43883822101634,None,198.50633721705526,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,85,85,119,,,,,,,,,,,,,199.00585755705833,None,199.00585755705833,None,199.00585755705833,None,200.0183126250049,None,200.0183126250049,None,200.0183126250049,None,0.3,0.44999999999999996,200.2387224290287,None,200.2387224290287,None,200.2387224290287,None,space,0.07170384307391942,200.2387224290287,None,200.32425190403592,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,86,86,20,,,,,,,,,,,,,200.83939533308148,None,200.83939533308148,None,200.83939533308148,None,201.8534426590195,None,201.8534426590195,None,201.8534426590195,None,0.0,0.15,202.00201809499413,None,202.00201809499413,None,202.00201809499413,None,space,0.17473644099663943,202.00201809499413,None,202.18996375007555,None,,,ahilya,001,2020_Apr_17_2138,experiment,2020.1.3,60.183245941316784,
